arch,seed,case_id,klass,klass_name,dice,hd95
fresnel,0,pancreas_158,1,pancreas,0.7615424520557595,1.4142135623730951
fresnel,0,pancreas_158,2,mass,0.09074410328358601,21.073667041283077
fresnel,0,pancreas_313,1,pancreas,0.6994871795488231,1.7320508075688772
fresnel,0,pancreas_313,2,mass,0.21381579076675034,27.221259703249622
fresnel,0,pancreas_312,1,pancreas,0.6528735633323897,5.356812949470306
fresnel,0,pancreas_312,2,mass,0.3573883183594903,18.482419330391913
fresnel,0,pancreas_055,1,pancreas,0.5717965229508915,4.0
fresnel,0,pancreas_055,2,mass,0.2918454966015215,38.48441232479034
fresnel,0,pancreas_286,1,pancreas,0.7818233945266881,2.0
fresnel,0,pancreas_286,2,mass,0.16617210929919254,11.29803665252512
fresnel,0,pancreas_081,1,pancreas,0.4386317908313524,17.549928774784245
fresnel,0,pancreas_081,2,mass,0.17831325499201625,16.401219466856727
fresnel,0,pancreas_070,1,pancreas,0.46436525627384045,5.916079783099616
fresnel,0,pancreas_070,2,mass,0.8219178083095293,1.4142135623730951
fresnel,0,pancreas_050,1,pancreas,0.3214826023746284,20.525590745330476
fresnel,0,pancreas_050,2,mass,0.10738255333093102,20.73644135332772
fresnel,0,pancreas_165,1,pancreas,0.7251099043896794,2.0
fresnel,0,pancreas_165,2,mass,7.812499938964844e-09,26.336240308802722
fresnel,0,pancreas_378,1,pancreas,0.7550441888018936,2.449489742783178
fresnel,0,pancreas_378,2,mass,4.854368908473937e-09,25.53392275219373
fresnel,0,pancreas_326,1,pancreas,0.6897671901218821,2.23606797749979
fresnel,0,pancreas_326,2,mass,0.5729166677788629,2.3000945070848027
fresnel,0,pancreas_346,1,pancreas,0.3457419687171127,15.247941867100781
fresnel,0,pancreas_346,2,mass,1.0989010868252628e-08,23.313019678015078
fresnel,0,pancreas_375,1,pancreas,0.7753396029649356,2.0
fresnel,0,pancreas_375,2,mass,2.3255813899405083e-09,32.18846875007995
fresnel,0,pancreas_005,1,pancreas,0.5847043934939966,6.0
fresnel,0,pancreas_005,2,mass,0.03125000302734374,7.625496934366042
fresnel,0,pancreas_405,1,pancreas,0.6969459671578785,3.0
fresnel,0,pancreas_405,2,mass,2.6666666595555553e-09,27.473301014539647
fresnel,0,pancreas_110,1,pancreas,0.650975334571824,3.7416573867739413
fresnel,0,pancreas_110,2,mass,2.967359041639884e-09,21.83213166280515
fresnel,0,pancreas_229,1,pancreas,0.667917448509094,3.3166247903554
fresnel,0,pancreas_229,2,mass,0.03465346773600626,20.754473192520692
fresnel,0,pancreas_311,1,pancreas,0.5517993457739369,4.289143989687851
fresnel,0,pancreas_311,2,mass,0.03439803677052079,19.657055851795498
fresnel,0,pancreas_113,1,pancreas,0.6761655078449601,5.744562646538029
fresnel,0,pancreas_113,2,mass,0.09638554300613016,8.54400374531753
fresnel,0,pancreas_228,1,pancreas,0.5462459196011301,4.123105625617661
fresnel,0,pancreas_228,2,mass,0.26740947279273125,28.215203353811223
fresnel,0,pancreas_088,1,pancreas,0.47826086962554804,8.94427190999916
fresnel,0,pancreas_088,2,mass,0.39612590828274774,24.484669932768746
fresnel,0,pancreas_253,1,pancreas,0.5776056793876717,9.332585658778834
fresnel,0,pancreas_253,2,mass,0.16049383234263068,27.748873851023216
fresnel,0,pancreas_392,1,pancreas,0.5424528302561242,7.3484692283495345
fresnel,0,pancreas_392,2,mass,2.136752132186427e-09,23.9091828716264
fresnel,0,pancreas_198,1,pancreas,0.7098545155888404,3.0
fresnel,0,pancreas_198,2,mass,0.6711864417925884,18.90351390067764
fresnel,0,pancreas_129,1,pancreas,0.6200512674992806,3.7416573867739413
fresnel,0,pancreas_129,2,mass,0.01515151639501071,21.587033144922902
fresnel,0,pancreas_225,1,pancreas,0.6865944792303501,7.183232901973921
fresnel,0,pancreas_225,2,mass,6.666666622222223e-09,7.2628580546923835
fresnel,0,pancreas_103,1,pancreas,0.5873632192750858,5.477225575051661
fresnel,0,pancreas_103,2,mass,0.0031446556554329316,21.949941159972383
fresnel,0,pancreas_236,1,pancreas,0.5444879687900146,6.4031242374328485
fresnel,0,pancreas_236,2,mass,0.6527777789834105,1.4142135623730951
fresnel,0,pancreas_179,1,pancreas,0.7238878143801044,2.0
fresnel,0,pancreas_179,2,mass,0.21463414825698987,9.066394826338794
fresnel,0,pancreas_358,1,pancreas,0.6489805945347628,5.941255848169709
fresnel,0,pancreas_358,2,mass,0.3106796149967009,29.8076852089237
fresnel,0,pancreas_296,1,pancreas,0.7125081860232472,3.7416573867739413
fresnel,0,pancreas_296,2,mass,3.623188392669607e-09,12.36931687685298
fresnel,0,pancreas_092,1,pancreas,0.6316135393915171,3.0
fresnel,0,pancreas_092,2,mass,0.5387755120866305,2.5821178264702302
fresnel,0,pancreas_256,1,pancreas,0.6663414634960142,2.0
fresnel,0,pancreas_256,2,mass,0.22259696589781286,25.079872407968907
fresnel,0,pancreas_235,1,pancreas,0.6974664680033582,4.123105625617661
fresnel,0,pancreas_235,2,mass,0.21150278439424344,27.188230512085976
fresnel,0,pancreas_419,1,pancreas,0.5621572213066368,11.40175425099138
fresnel,0,pancreas_419,2,mass,3.8314176098413115e-09,22.52993808755136
fresnel,0,pancreas_294,1,pancreas,0.6863207547786319,3.0
fresnel,0,pancreas_294,2,mass,0.12621359364690357,10.372948255625182
fresnel,0,pancreas_077,1,pancreas,0.6080930025468158,4.123105625617661
fresnel,0,pancreas_077,2,mass,0.7247474750950158,2.23606797749979
fresnel,0,pancreas_212,1,pancreas,0.6378585086734495,10.133991869450291
fresnel,0,pancreas_212,2,mass,0.18282548702818424,8.200222875501128
fresnel,0,pancreas_280,1,pancreas,0.7945757742725718,1.4142135623730951
fresnel,0,pancreas_280,2,mass,0.4500000019642857,4.123105625617661
fresnel,0,pancreas_145,1,pancreas,0.6509174312727253,2.8284271247461903
fresnel,0,pancreas_145,2,mass,0.38461538643604914,11.0
fresnel,0,pancreas_334,1,pancreas,0.6059920860356156,4.58257569495584
fresnel,0,pancreas_334,2,mass,9.523809433106576e-09,11.237424295453238
fresnel,0,pancreas_105,1,pancreas,0.6795040887155094,5.830951894845301
fresnel,0,pancreas_105,2,mass,0.3905325479850145,4.657264078195156
