arch,seed,case_id,klass,klass_name,dice,hd95
baseline,0,pancreas_077,1,pancreas,0.7431449356942463,2.23606797749979
baseline,0,pancreas_077,2,mass,0.6645264852896846,3.1622776601683795
baseline,0,pancreas_212,1,pancreas,0.7553616867038602,5.674395928901494
baseline,0,pancreas_212,2,mass,0.14432990572855767,8.06225774829855
baseline,0,pancreas_280,1,pancreas,0.8089019680322049,1.4142135623730951
baseline,0,pancreas_280,2,mass,0.3144654131165697,21.46857929018612
baseline,0,pancreas_145,1,pancreas,0.6297376094124831,3.0
baseline,0,pancreas_145,2,mass,0.31720430291074114,15.066519173319364
baseline,0,pancreas_334,1,pancreas,0.5487288136788324,7.54983443527075
baseline,0,pancreas_334,2,mass,2.7777777006172862e-08,4.58257569495584
baseline,0,pancreas_105,1,pancreas,0.661914460371203,6.4031242374328485
baseline,0,pancreas_105,2,mass,0.2264151016375934,12.107578993568858
